Source,Target,Type,Weight
1543,1581,Undirected,4
6429,5970,Undirected,75
6429,5871,Undirected,27
6429,5885,Undirected,14
6429,5482,Undirected,11
6429,3888,Undirected,10
6429,76,Undirected,10
6429,3127,Undirected,8
6429,1244,Undirected,7
6429,4012,Undirected,4
6429,648,Undirected,4
6429,3456,Undirected,4
6429,291,Undirected,4
6429,3708,Undirected,4
6429,2449,Undirected,3
6429,4322,Undirected,3
6429,4531,Undirected,2
6429,1956,Undirected,2
6429,1487,Undirected,2
6429,1061,Undirected,2
6429,158,Undirected,2
4187,1946,Undirected,3
4187,2372,Undirected,3
4187,2897,Undirected,3
4187,2691,Undirected,3
4187,836,Undirected,2
4187,3594,Undirected,2
4187,3600,Undirected,2
4187,1308,Undirected,2
4187,183,Undirected,2
4187,3986,Undirected,2
4187,2584,Undirected,2
4187,2594,Undirected,2
4187,6027,Undirected,2
4187,5809,Undirected,2
4187,4138,Undirected,2
4187,6073,Undirected,2
4187,3948,Undirected,2
4187,6051,Undirected,2
4187,6156,Undirected,2
4187,92,Undirected,2
885,4545,Undirected,14
885,4002,Undirected,13
885,7,Undirected,7
885,6303,Undirected,6
885,58,Undirected,5
885,5522,Undirected,5
885,3697,Undirected,5
885,4823,Undirected,5
885,2521,Undirected,5
885,2059,Undirected,5
885,5150,Undirected,5
885,1016,Undirected,5
885,5745,Undirected,4
885,1184,Undirected,4
885,3114,Undirected,4
885,3820,Undirected,3
885,2206,Undirected,3
885,887,Undirected,2
885,4971,Undirected,2
885,2859,Undirected,2
5909,4723,Undirected,100
5909,5005,Undirected,89
5909,5720,Undirected,86
5909,2693,Undirected,79
5909,1127,Undirected,44
5909,3815,Undirected,26
5909,2427,Undirected,9
5909,3115,Undirected,8
5909,4007,Undirected,7
5909,4711,Undirected,6
5909,21,Undirected,4
5909,344,Undirected,4
5909,4196,Undirected,3
5909,1860,Undirected,3
5909,3994,Undirected,3
5909,1538,Undirected,2
5909,3462,Undirected,2
5909,3651,Undirected,2
5909,861,Undirected,2
5909,449,Undirected,2
5720,5909,Undirected,86
5720,5005,Undirected,61
5720,2693,Undirected,52
5720,4723,Undirected,46
5720,1127,Undirected,26
5720,2427,Undirected,12
5720,3815,Undirected,10
5720,3115,Undirected,5
5720,4007,Undirected,4
5720,4196,Undirected,3
5720,1860,Undirected,3
5720,3216,Undirected,3
5720,449,Undirected,2
5720,4711,Undirected,2
5720,2581,Undirected,1
5720,1722,Undirected,1
5720,1545,Undirected,1
5720,5944,Undirected,1
5720,1262,Undirected,1
5720,1062,Undirected,1
5005,5909,Undirected,89
5005,5720,Undirected,61
5005,2693,Undirected,51
5005,21,Undirected,45
5005,4723,Undirected,42
5005,6268,Undirected,28
5005,3815,Undirected,24
5005,1127,Undirected,12
5005,2427,Undirected,8
5005,3115,Undirected,4
5005,4711,Undirected,4
5005,4196,Undirected,3
5005,862,Undirected,3
5005,1860,Undirected,3
5005,4352,Undirected,3
5005,3243,Undirected,2
5005,3838,Undirected,2
5005,4007,Undirected,2
5005,2363,Undirected,2
5005,3462,Undirected,2
1127,4723,Undirected,56
1127,5909,Undirected,44
1127,5720,Undirected,26
1127,2693,Undirected,21
1127,5005,Undirected,12
1127,2340,Undirected,8
1127,6480,Undirected,6
1127,3688,Undirected,5
1127,3937,Undirected,5
1127,344,Undirected,5
1127,14,Undirected,5
1127,3815,Undirected,5
1127,499,Undirected,4
1127,1093,Undirected,4
1127,3115,Undirected,4
1127,1265,Undirected,3
1127,2427,Undirected,3
1127,21,Undirected,3
1127,5732,Undirected,3
1127,4010,Undirected,2
4007,5909,Undirected,7
4007,2693,Undirected,7
4007,3115,Undirected,5
4007,5720,Undirected,4
4007,4723,Undirected,4
4007,3243,Undirected,2
4007,5005,Undirected,2
4007,3143,Undirected,1
4007,3815,Undirected,1
4007,5038,Undirected,1
4007,416,Undirected,1
4007,6486,Undirected,1
2427,5720,Undirected,12
2427,5909,Undirected,9
2427,5005,Undirected,8
2427,2693,Undirected,6
2427,4723,Undirected,5
2427,1127,Undirected,3
2427,3216,Undirected,3
2427,2581,Undirected,1
2427,1631,Undirected,1
1675,4723,Undirected,6
1675,2693,Undirected,5
1675,1127,Undirected,1
1675,1666,Undirected,1
1675,385,Undirected,1
1675,483,Undirected,1
1675,6287,Undirected,1
1675,5308,Undirected,1
1675,6331,Undirected,1
1675,762,Undirected,1
1675,1925,Undirected,1
1675,3815,Undirected,1
1675,1809,Undirected,1
1675,167,Undirected,1
1675,947,Undirected,1
1675,3779,Undirected,1
1675,5057,Undirected,1
1675,2725,Undirected,1
1675,5720,Undirected,1
1675,6309,Undirected,1
3115,5909,Undirected,8
3115,5720,Undirected,5
3115,4007,Undirected,5
3115,5005,Undirected,4
3115,1127,Undirected,4
3115,2693,Undirected,3
3115,449,Undirected,2
3115,3243,Undirected,2
3115,5038,Undirected,1
3115,416,Undirected,1
3115,6486,Undirected,1
3115,3815,Undirected,1
3115,1678,Undirected,1
3115,3143,Undirected,1
3115,4390,Undirected,1
4196,4179,Undirected,34
4196,547,Undirected,34
4196,4996,Undirected,33
4196,3343,Undirected,31
4196,121,Undirected,30
4196,1718,Undirected,27
4196,2243,Undirected,22
4196,3260,Undirected,18
4196,4659,Undirected,12
4196,958,Undirected,12
4196,142,Undirected,9
4196,4729,Undirected,6
4196,569,Undirected,6
4196,5791,Undirected,6
4196,4715,Undirected,5
4196,609,Undirected,5
4196,3190,Undirected,5
4196,2846,Undirected,5
4196,2409,Undirected,4
4196,5428,Undirected,4
3243,3115,Undirected,2
3243,5005,Undirected,2
3243,4007,Undirected,2
3243,2693,Undirected,2
3243,6486,Undirected,1
3243,3143,Undirected,1
3243,416,Undirected,1
3243,3917,Undirected,1
3243,3815,Undirected,1
3243,5038,Undirected,1
3243,21,Undirected,1
3243,5842,Undirected,1
3066,2002,Undirected,36
3066,2186,Undirected,23
3066,6417,Undirected,23
3066,3057,Undirected,20
3066,3593,Undirected,15
3066,2213,Undirected,13
3066,6188,Undirected,12
3066,3196,Undirected,11
3066,1428,Undirected,10
3066,4343,Undirected,9
3066,2843,Undirected,8
3066,4035,Undirected,5
3066,5690,Undirected,3
3066,5646,Undirected,2
3066,3470,Undirected,2
3066,2318,Undirected,2
3066,3964,Undirected,2
3066,4312,Undirected,2
3066,132,Undirected,2
3066,3871,Undirected,1
4134,5912,Undirected,16
4134,5299,Undirected,15
4134,3769,Undirected,11
4134,2317,Undirected,6
4134,6355,Undirected,5
4134,4764,Undirected,5
4134,3466,Undirected,5
4134,4098,Undirected,4
4134,6464,Undirected,4
4134,4738,Undirected,3
4134,2394,Undirected,3
4134,1758,Undirected,3
4134,4078,Undirected,2
4134,155,Undirected,2
4134,6363,Undirected,2
4134,5207,Undirected,2
4134,1830,Undirected,2
4134,5425,Undirected,2
4134,5374,Undirected,2
4134,2246,Undirected,2
4350,5083,Undirected,53
4350,6216,Undirected,44
4350,2274,Undirected,34
4350,4863,Undirected,27
4350,4908,Undirected,17
4350,3032,Undirected,12
4350,5912,Undirected,12
4350,5780,Undirected,11
4350,1056,Undirected,6
4350,3053,Undirected,5
4350,3526,Undirected,5
4350,2798,Undirected,5
4350,3466,Undirected,4
4350,3840,Undirected,4
4350,1415,Undirected,3
4350,5099,Undirected,2
4350,5216,Undirected,2
4350,2229,Undirected,2
4350,942,Undirected,2
4350,3295,Undirected,2
1917,886,Undirected,116
1917,5802,Undirected,71
1917,32,Undirected,66
1917,1662,Undirected,25
1917,616,Undirected,18
1917,3566,Undirected,11
1917,5678,Undirected,11
1917,3169,Undirected,10
1917,3042,Undirected,10
1917,5091,Undirected,9
1917,6058,Undirected,9
1917,3454,Undirected,9
1917,3927,Undirected,7
1917,3052,Undirected,7
1917,1520,Undirected,7
1917,320,Undirected,7
1917,1160,Undirected,7
1917,1602,Undirected,7
1917,1866,Undirected,7
1917,3883,Undirected,6
2868,5912,Undirected,4
2868,4635,Undirected,2
2868,3494,Undirected,2
2868,3877,Undirected,2
2868,3466,Undirected,2
2868,3073,Undirected,1
2868,5990,Undirected,1
2868,4183,Undirected,1
2868,2617,Undirected,1
2868,4059,Undirected,1
2868,144,Undirected,1
2868,4112,Undirected,1
2868,2420,Undirected,1
2868,1580,Undirected,1
2868,5480,Undirected,1
2868,68,Undirected,1
2868,1276,Undirected,1
4651,3032,Undirected,5
4651,2394,Undirected,4
4651,3725,Undirected,4
4651,5912,Undirected,4
4651,6378,Undirected,3
4651,4566,Undirected,3
4651,3597,Undirected,3
4651,3280,Undirected,3
4651,6339,Undirected,3
4651,1390,Undirected,3
4651,3466,Undirected,2
4651,6215,Undirected,2
4651,2412,Undirected,2
4651,1842,Undirected,2
4651,6319,Undirected,2
4651,2488,Undirected,2
4651,737,Undirected,2
4651,104,Undirected,2
4651,1199,Undirected,1
4651,6020,Undirected,1
1296,2755,Undirected,53
1296,4786,Undirected,47
1296,2032,Undirected,23
1296,28,Undirected,12
1296,1596,Undirected,11
1296,2633,Undirected,10
1296,3739,Undirected,9
1296,1154,Undirected,6
1296,2815,Undirected,6
1296,2484,Undirected,5
1296,1917,Undirected,4
1296,2514,Undirected,4
1296,5912,Undirected,4
1296,8,Undirected,4
1296,4117,Undirected,3
1296,753,Undirected,3
1296,2735,Undirected,3
1296,864,Undirected,2
1296,3585,Undirected,2
1296,4330,Undirected,2
4826,5764,Undirected,24
4826,2827,Undirected,18
4826,457,Undirected,6
4826,3309,Undirected,4
4826,2251,Undirected,4
4826,3047,Undirected,1
4826,5960,Undirected,1
4826,417,Undirected,1
4826,2358,Undirected,1
4826,1560,Undirected,1
4826,1092,Undirected,1
4826,2457,Undirected,1
4826,4163,Undirected,1
4826,6083,Undirected,1
4826,4453,Undirected,1
4826,2507,Undirected,1
4826,2436,Undirected,1
4826,4265,Undirected,1
4826,883,Undirected,1
4826,2482,Undirected,1
2251,3309,Undirected,21
2251,5764,Undirected,20
2251,457,Undirected,15
2251,2827,Undirected,13
2251,5253,Undirected,4
2251,4826,Undirected,4
2251,5110,Undirected,2
2251,4425,Undirected,1
2251,3306,Undirected,1
2251,1414,Undirected,1
2251,726,Undirected,1
2251,1844,Undirected,1
2251,1073,Undirected,1
2251,4367,Undirected,1
2251,2214,Undirected,1
2251,840,Undirected,1
2251,3540,Undirected,1
2251,2871,Undirected,1
2251,1430,Undirected,1
2251,2465,Undirected,1
326,70,Undirected,15
326,1632,Undirected,13
326,2679,Undirected,8
326,4323,Undirected,6
326,5764,Undirected,6
326,4638,Undirected,5
326,2827,Undirected,4
326,4082,Undirected,4
326,4695,Undirected,4
326,5595,Undirected,4
326,6443,Undirected,3
326,4520,Undirected,3
326,1321,Undirected,2
326,1329,Undirected,2
326,2788,Undirected,2
326,4208,Undirected,2
326,212,Undirected,2
326,2591,Undirected,2
326,4800,Undirected,2
326,6056,Undirected,2
3751,6207,Undirected,44
3751,6129,Undirected,25
3751,6285,Undirected,20
3751,1692,Undirected,18
3751,5364,Undirected,15
3751,5355,Undirected,14
3751,2995,Undirected,12
3751,1496,Undirected,9
3751,501,Undirected,8
3751,2402,Undirected,5
3751,3647,Undirected,3
3751,2827,Undirected,3
3751,5748,Undirected,3
3751,2904,Undirected,3
3751,3810,Undirected,3
3751,3009,Undirected,1
3751,2722,Undirected,1
3751,980,Undirected,1
3751,2410,Undirected,1
3751,4024,Undirected,1
2580,1616,Undirected,4
2580,705,Undirected,4
2580,3816,Undirected,4
2580,3907,Undirected,4
2580,368,Undirected,4
2580,2827,Undirected,3
2580,2880,Undirected,2
2580,3724,Undirected,1
2580,6097,Undirected,1
2580,4299,Undirected,1
2580,4540,Undirected,1
2580,3584,Undirected,1
2580,773,Undirected,1
2580,5523,Undirected,1
2580,3860,Undirected,1
2580,3011,Undirected,1
2580,4311,Undirected,1
2580,795,Undirected,1
2580,1434,Undirected,1
2580,351,Undirected,1
5364,6285,Undirected,36
5364,2995,Undirected,20
5364,3810,Undirected,17
5364,1496,Undirected,16
5364,3751,Undirected,15
5364,4994,Undirected,13
5364,3647,Undirected,10
5364,501,Undirected,10
5364,5748,Undirected,5
5364,2827,Undirected,3
5364,3427,Undirected,2
5364,5963,Undirected,1
5364,6019,Undirected,1
5364,2561,Undirected,1
5364,851,Undirected,1
5364,2856,Undirected,1
5364,5632,Undirected,1
5364,5144,Undirected,1
5364,2114,Undirected,1
5364,900,Undirected,1
6285,5364,Undirected,36
6285,2995,Undirected,30
6285,3810,Undirected,22
6285,501,Undirected,20
6285,3751,Undirected,20
6285,1496,Undirected,18
6285,3647,Undirected,15
6285,4994,Undirected,13
6285,5748,Undirected,5
6285,2827,Undirected,3
6285,2904,Undirected,3
6285,6064,Undirected,1
6285,1002,Undirected,1
6285,6124,Undirected,1
1844,2933,Undirected,7
1844,2883,Undirected,5
1844,1628,Undirected,5
1844,2450,Undirected,2
1844,457,Undirected,2
1844,4967,Undirected,2
1844,6420,Undirected,2
1844,2827,Undirected,2
1844,5233,Undirected,2
1844,4506,Undirected,2
1844,4230,Undirected,2
1844,4877,Undirected,1
1844,3209,Undirected,1
1844,4428,Undirected,1
1844,4,Undirected,1
1844,1371,Undirected,1
1844,490,Undirected,1
1844,3086,Undirected,1
1844,1128,Undirected,1
1844,5914,Undirected,1
2591,2931,Undirected,36
2591,6015,Undirected,34
2591,6018,Undirected,16
2591,2642,Undirected,10
2591,5108,Undirected,9
2591,582,Undirected,6
2591,1616,Undirected,5
2591,3272,Undirected,4
2591,705,Undirected,3
2591,1702,Undirected,3
2591,3025,Undirected,3
2591,5202,Undirected,3
2591,4423,Undirected,3
2591,4968,Undirected,3
2591,2244,Undirected,3
2591,4142,Undirected,3
2591,1704,Undirected,2
2591,1762,Undirected,2
2591,5181,Undirected,2
2591,5348,Undirected,2
1977,6255,Undirected,30
1977,6028,Undirected,26
1977,1557,Undirected,9
1977,5519,Undirected,4
1977,2867,Undirected,3
1977,1653,Undirected,3
1977,1290,Undirected,3
1977,3084,Undirected,2
1977,5889,Undirected,2
1977,1993,Undirected,2
1977,2020,Undirected,2
1977,3596,Undirected,1
1977,1874,Undirected,1
1977,4890,Undirected,1
1977,6112,Undirected,1
1977,6350,Undirected,1
1977,4899,Undirected,1
1977,4766,Undirected,1
1977,1754,Undirected,1
1977,4022,Undirected,1
6028,6255,Undirected,36
6028,1977,Undirected,26
6028,1993,Undirected,9
6028,1557,Undirected,6
6028,2867,Undirected,3
6028,5519,Undirected,3
6028,1653,Undirected,3
6028,5889,Undirected,2
6028,5882,Undirected,2
6028,2060,Undirected,2
6028,2765,Undirected,2
6028,951,Undirected,2
6028,2706,Undirected,2
6028,1805,Undirected,2
6028,4923,Undirected,2
6028,6005,Undirected,2
6028,370,Undirected,2
6028,2284,Undirected,2
6028,5910,Undirected,2
6028,3084,Undirected,2
6255,6028,Undirected,36
6255,1977,Undirected,30
6255,5889,Undirected,5
6255,1653,Undirected,3
6255,2867,Undirected,3
6255,3084,Undirected,2
6255,1993,Undirected,2
6255,1290,Undirected,2
6255,2020,Undirected,2
6255,1557,Undirected,2
6255,195,Undirected,1
6255,3128,Undirected,1
6255,3088,Undirected,1
6255,2297,Undirected,1
6255,5815,Undirected,1
6255,3794,Undirected,1
6255,1279,Undirected,1
6255,5458,Undirected,1
6255,1382,Undirected,1
6255,5149,Undirected,1
2688,6290,Undirected,62
2688,1719,Undirected,49
2688,3833,Undirected,36
2688,3442,Undirected,30
2688,3679,Undirected,26
2688,6391,Undirected,26
2688,3884,Undirected,26
2688,962,Undirected,9
2688,2417,Undirected,8
2688,101,Undirected,6
2688,1309,Undirected,5
2688,4602,Undirected,3
2688,3267,Undirected,2
2688,400,Undirected,2
2688,3977,Undirected,2
2688,4103,Undirected,2
2688,1552,Undirected,2
2688,903,Undirected,1
2688,2189,Undirected,1
2688,6085,Undirected,1
5959,2123,Undirected,20
5959,3241,Undirected,19
5959,5035,Undirected,4
5959,2051,Undirected,4
5959,595,Undirected,4
5959,4747,Undirected,3
5959,3463,Undirected,3
5959,5696,Undirected,2
5959,2339,Undirected,2
5959,5992,Undirected,2
5959,1647,Undirected,2
5959,5838,Undirected,1
5959,1326,Undirected,1
5959,4332,Undirected,1
5959,4544,Undirected,1
5959,1912,Undirected,1
5959,6442,Undirected,1
5959,1131,Undirected,1
5959,856,Undirected,1
5959,74,Undirected,1
6297,5426,Undirected,142
6297,656,Undirected,121
6297,6237,Undirected,80
6297,2760,Undirected,76
6297,1801,Undirected,74
6297,4477,Undirected,36
6297,5183,Undirected,27
6297,6286,Undirected,21
6297,4268,Undirected,18
6297,4936,Undirected,15
6297,1950,Undirected,11
6297,153,Undirected,10
6297,6435,Undirected,8
6297,3453,Undirected,8
6297,3233,Undirected,6
6297,4866,Undirected,6
6297,5260,Undirected,6
6297,3571,Undirected,5
6297,2204,Undirected,5
6297,1696,Undirected,4
5391,2388,Undirected,143
5391,394,Undirected,122
5391,4499,Undirected,3
5391,3676,Undirected,3
5391,251,Undirected,2
5391,5739,Undirected,2
5391,5021,Undirected,2
5391,5249,Undirected,1
5391,3464,Undirected,1
5391,171,Undirected,1
5391,4410,Undirected,1
5391,363,Undirected,1
5391,5968,Undirected,1
5391,3263,Undirected,1
5391,562,Undirected,1
5391,5822,Undirected,1
5391,4725,Undirected,1
5391,1065,Undirected,1
5391,5326,Undirected,1
5391,4463,Undirected,1
2517,5517,Undirected,68
2517,2556,Undirected,68
2517,1230,Undirected,62
2517,5203,Undirected,58
2517,4366,Undirected,56
2517,3172,Undirected,52
2517,0,Undirected,27
2517,2774,Undirected,22
2517,4333,Undirected,17
2517,83,Undirected,16
2517,3817,Undirected,16
2517,2890,Undirected,13
2517,2077,Undirected,11
2517,519,Undirected,10
2517,4615,Undirected,10
2517,2093,Undirected,9
2517,4139,Undirected,8
2517,3341,Undirected,8
2517,6178,Undirected,8
2517,3534,Undirected,7
6299,2144,Undirected,127
6299,4783,Undirected,87
6299,6194,Undirected,72
6299,2219,Undirected,52
6299,589,Undirected,21
6299,2201,Undirected,21
6299,3299,Undirected,17
6299,6192,Undirected,15
6299,2898,Undirected,14
6299,2437,Undirected,6
6299,6438,Undirected,3
6299,4953,Undirected,2
6299,3713,Undirected,2
6299,3049,Undirected,2
6299,1357,Undirected,2
6299,4231,Undirected,1
6299,2092,Undirected,1
6299,988,Undirected,1
6299,17,Undirected,1
6299,383,Undirected,1
6194,2144,Undirected,79
6194,6299,Undirected,72
6194,4783,Undirected,47
6194,2219,Undirected,37
6194,6192,Undirected,21
6194,589,Undirected,20
6194,2424,Undirected,5
6194,6246,Undirected,4
6194,1357,Undirected,2
6194,4034,Undirected,2
6194,4456,Undirected,2
6194,3713,Undirected,2
6194,2896,Undirected,1
6194,2432,Undirected,1
6194,3400,Undirected,1
6194,2564,Undirected,1
6194,2309,Undirected,1
6194,5504,Undirected,1
6194,1057,Undirected,1
6194,6232,Undirected,1
589,2144,Undirected,26
589,3299,Undirected,22
589,6299,Undirected,21
589,4783,Undirected,20
589,6194,Undirected,20
589,2219,Undirected,18
589,2181,Undirected,11
589,2237,Undirected,6
589,2424,Undirected,5
589,537,Undirected,3
589,1575,Undirected,3
589,5640,Undirected,3
589,4254,Undirected,2
589,4034,Undirected,2
589,4456,Undirected,2
589,2803,Undirected,1
589,4981,Undirected,1
589,1531,Undirected,1
589,1986,Undirected,1
589,5657,Undirected,1
3299,589,Undirected,22
3299,2219,Undirected,20
3299,2144,Undirected,19
3299,4783,Undirected,18
3299,6299,Undirected,17
3299,2145,Undirected,8
3299,2424,Undirected,8
3299,6192,Undirected,5
3299,6438,Undirected,2
3299,3755,Undirected,1
3299,107,Undirected,1
3299,3480,Undirected,1
3299,3033,Undirected,1
3299,5793,Undirected,1
3299,5651,Undirected,1
3299,5313,Undirected,1
3299,5964,Undirected,1
3299,4630,Undirected,1
3299,634,Undirected,1
3299,3184,Undirected,1
6192,6194,Undirected,21
6192,2144,Undirected,21
6192,4783,Undirected,15
6192,6299,Undirected,15
6192,3299,Undirected,5
6192,2219,Undirected,5
6192,6246,Undirected,4
6192,2145,Undirected,2
6192,1535,Undirected,1
6192,5357,Undirected,1
6192,3325,Undirected,1
6192,5271,Undirected,1
6192,4086,Undirected,1
6192,2192,Undirected,1
6192,5068,Undirected,1
6192,5481,Undirected,1
6192,1450,Undirected,1
6192,709,Undirected,1
6192,6354,Undirected,1
6192,1511,Undirected,1
2898,2219,Undirected,23
2898,6299,Undirected,14
2898,2144,Undirected,14
2898,5669,Undirected,8
2898,4783,Undirected,8
2898,3198,Undirected,6
2898,2201,Undirected,6
2898,6438,Undirected,5
2898,2437,Undirected,4
2898,545,Undirected,1
2898,2965,Undirected,1
2898,5173,Undirected,1
2898,1620,Undirected,1
2898,810,Undirected,1
2898,4583,Undirected,1
2898,4718,Undirected,1
2898,5060,Undirected,1
2898,4257,Undirected,1
2898,3430,Undirected,1
2898,2686,Undirected,1
4061,5984,Undirected,9
4061,4783,Undirected,6
4061,2734,Undirected,1
4061,3374,Undirected,1
4061,425,Undirected,1
4061,4261,Undirected,1
4061,207,Undirected,1
4061,1771,Undirected,1
4061,3732,Undirected,1
4061,378,Undirected,1
4061,832,Undirected,1
4061,4672,Undirected,1
4061,458,Undirected,1
4061,5511,Undirected,1
4061,2210,Undirected,1
4061,3247,Undirected,1
4061,3416,Undirected,1
4061,585,Undirected,1
4061,5122,Undirected,1
4061,521,Undirected,1
6438,2219,Undirected,59
6438,5669,Undirected,18
6438,4783,Undirected,5
6438,2898,Undirected,5
6438,3692,Undirected,4
6438,2144,Undirected,3
6438,6299,Undirected,3
6438,3299,Undirected,2
6438,2424,Undirected,2
6438,4294,Undirected,2
6438,1376,Undirected,2
6438,3492,Undirected,1
6438,1629,Undirected,1
6438,4746,Undirected,1
6438,5824,Undirected,1
6438,4882,Undirected,1
6438,4020,Undirected,1
6438,5950,Undirected,1
6438,5510,Undirected,1
6438,2373,Undirected,1
2201,2144,Undirected,22
2201,6299,Undirected,21
2201,2898,Undirected,6
2201,2437,Undirected,4
2201,2219,Undirected,4
2201,4783,Undirected,3
2201,4953,Undirected,2
2201,3049,Undirected,2
2201,1046,Undirected,1
2201,6400,Undirected,1
2201,2097,Undirected,1
2201,6048,Undirected,1
2201,2980,Undirected,1
2201,5235,Undirected,1
2201,4264,Undirected,1
2201,5301,Undirected,1
2201,2178,Undirected,1
2201,1161,Undirected,1
2201,5953,Undirected,1
2201,5856,Undirected,1
2424,5660,Undirected,48
2424,3921,Undirected,34
2424,4044,Undirected,18
2424,4810,Undirected,13
2424,2219,Undirected,12
2424,1883,Undirected,11
2424,3299,Undirected,8
2424,5359,Undirected,7
2424,2437,Undirected,5
2424,589,Undirected,5
2424,6194,Undirected,5
2424,1837,Undirected,4
2424,2144,Undirected,3
2424,3506,Undirected,3
2424,2145,Undirected,3
2424,4783,Undirected,3
2424,5803,Undirected,3
2424,6382,Undirected,2
2424,4034,Undirected,2
2424,4618,Undirected,2
672,4783,Undirected,2
672,198,Undirected,2
672,1488,Undirected,1
672,2600,Undirected,1
672,2951,Undirected,1
672,5298,Undirected,1
672,1821,Undirected,1
672,5717,Undirected,1
672,411,Undirected,1
672,1441,Undirected,1
672,542,Undirected,1
672,2434,Undirected,1
672,4694,Undirected,1
672,3632,Undirected,1
672,5661,Undirected,1
672,1672,Undirected,1
672,3818,Undirected,1
672,5165,Undirected,1
672,4613,Undirected,1
672,50,Undirected,1
4787,1870,Undirected,8
4787,5363,Undirected,7
4787,430,Undirected,7
4787,61,Undirected,4
4787,2245,Undirected,4
4787,5649,Undirected,3
4787,933,Undirected,3
4787,2537,Undirected,3
4787,2066,Undirected,3
4787,2263,Undirected,3
4787,807,Undirected,2
4787,1824,Undirected,2
4787,193,Undirected,2
4787,556,Undirected,2
4787,6118,Undirected,2
4787,5305,Undirected,2
4787,6219,Undirected,2
4787,4380,Undirected,2
4787,5315,Undirected,2
4787,6025,Undirected,2
4779,551,Undirected,75
4779,799,Undirected,38
4779,4571,Undirected,27
4779,412,Undirected,19
4779,5117,Undirected,19
4779,4774,Undirected,15
4779,1245,Undirected,14
4779,3112,Undirected,11
4779,3340,Undirected,10
4779,4900,Undirected,10
4779,4768,Undirected,9
4779,6393,Undirected,8
4779,5637,Undirected,8
4779,1708,Undirected,7
4779,784,Undirected,6
4779,4991,Undirected,5
4779,6202,Undirected,5
4779,873,Undirected,4
4779,473,Undirected,4
4779,196,Undirected,4
4748,2124,Undirected,98
4748,4754,Undirected,89
4748,5275,Undirected,25
4748,1211,Undirected,18
4748,5571,Undirected,6
4748,5843,Undirected,4
4748,102,Undirected,2
4748,5796,Undirected,2
4748,4249,Undirected,2
4748,2325,Undirected,2
4748,6071,Undirected,1
4748,3957,Undirected,1
4748,4649,Undirected,1
4748,5845,Undirected,1
4748,603,Undirected,1
4748,5257,Undirected,1
4748,2049,Undirected,1
4748,6277,Undirected,1
4748,4478,Undirected,1
4748,539,Undirected,1
4754,4748,Undirected,89
4754,2124,Undirected,72
4754,5275,Undirected,48
4754,1211,Undirected,7
4754,5468,Undirected,7
4754,5843,Undirected,5
4754,1343,Undirected,3
4754,2515,Undirected,3
4754,4160,Undirected,2
4754,355,Undirected,2
4754,4249,Undirected,2
4754,5796,Undirected,2
4754,5737,Undirected,2
4754,3331,Undirected,2
4754,3717,Undirected,1
4754,5584,Undirected,1
4754,4178,Undirected,1
4754,1526,Undirected,1
4754,2000,Undirected,1
4754,5563,Undirected,1
5275,4754,Undirected,48
5275,2124,Undirected,28
5275,4748,Undirected,25
5275,5571,Undirected,4
5275,2799,Undirected,3
5275,5843,Undirected,3
5275,5468,Undirected,3
5275,1211,Undirected,2
5275,5796,Undirected,2
5275,489,Undirected,1
5275,3081,Undirected,1
5275,2938,Undirected,1
5275,4118,Undirected,1
5275,443,Undirected,1
5275,1720,Undirected,1
5275,2512,Undirected,1
5275,539,Undirected,1
5275,5119,Undirected,1
5275,5092,Undirected,1
5275,2336,Undirected,1
1211,4748,Undirected,18
1211,2124,Undirected,12
1211,4754,Undirected,7
1211,5275,Undirected,2
1211,2380,Undirected,1
1211,973,Undirected,1
1211,4478,Undirected,1
1211,2016,Undirected,1
1211,4854,Undirected,1
1211,1406,Undirected,1
1211,3302,Undirected,1
1211,2574,Undirected,1
1211,3407,Undirected,1
1211,2945,Undirected,1
1211,2356,Undirected,1
1211,2428,Undirected,1
1211,4161,Undirected,1
1211,603,Undirected,1
1211,6088,Undirected,1
1211,4648,Undirected,1
5468,4160,Undirected,9
5468,2124,Undirected,9
5468,5737,Undirected,7
5468,4754,Undirected,7
5468,72,Undirected,4
5468,2238,Undirected,4
5468,4033,Undirected,4
5468,5843,Undirected,3
5468,2799,Undirected,3
5468,5275,Undirected,3
5468,5571,Undirected,3
5468,2467,Undirected,2
5468,123,Undirected,1
5468,3258,Undirected,1
5468,2232,Undirected,1
5468,4460,Undirected,1
5468,2814,Undirected,1
5468,2222,Undirected,1
5468,3326,Undirected,1
5468,6249,Undirected,1
2018,2124,Undirected,5
2018,5571,Undirected,2
2018,2441,Undirected,1
2018,5179,Undirected,1
2018,1082,Undirected,1
2018,1240,Undirected,1
2018,5712,Undirected,1
2018,1854,Undirected,1
2018,2723,Undirected,1
2018,2335,Undirected,1
2018,2601,Undirected,1
2018,2464,Undirected,1
2018,4983,Undirected,1
2018,2799,Undirected,1
2018,3856,Undirected,1
2018,1257,Undirected,1
2018,4596,Undirected,1
2018,3891,Undirected,1
2018,4992,Undirected,1
1469,1755,Undirected,25
1469,105,Undirected,13
1469,6203,Undirected,10
1469,3219,Undirected,4
1469,2893,Undirected,3
1469,2748,Undirected,3
1469,4464,Undirected,3
1469,4935,Undirected,3
1469,259,Undirected,3
1469,3618,Undirected,3
1469,5382,Undirected,3
1469,5790,Undirected,3
1469,369,Undirected,2
1469,1041,Undirected,2
