id,map,result,playtime,roundsPlayed,roundsWon,roundsLost,roundsDisconnected,placement,score,kills,deaths,assists,damage,damageReceived,headshots,grenadeCasts,ability1Casts,ability2Casts,ultimateCasts,dealtHeadshots,dealtBodyshots,dealtLegshots,econRating,suicides,revived,firstBloods,firstDeaths,lastDeaths,survived,traded,kasted,kAST,flawless,thrifty,antiEco,totalThrifty,totalAntiEco,manAdvantage,manDisadvantage,aces,teamAces,clutches,clutchesLost,plants,defuses,kdRatio,scorePerRound,damagePerRound,headshotsPercentage,damageDelta,damageDeltaPerRound,rank,trnPerformanceScore,player
06f16b89-0a0a-48a9-9cac-2e0657392a62,/Game/Maps/Duality/Duality,victory,1743,20,13,7,0,4,4971,16,19,18,2995,3337,11,7.0,3.0,50.0,3.0,12,35,2,46,2,0,2,4,0,4,4,,90.0,0,7,,,,,,0,0,,,4,0,0.8421052631578947,248.55,149.75,24.489795918367346,-342,-17.1,,775,ativik%23qkw
7c147bb1-a78b-4bfe-8019-ab4cc83e764b,/Game/Maps/Duality/Duality,victory,2327,28,15,13,0,1,10371,37,24,6,6475,4829,27,13.0,2.0,69.0,4.0,31,54,1,80,0,2,4,1,3,8,9,,89.0,2,6,,,,,,0,0,,3.0,2,1,1.5416666666666667,370.39285714285717,231.25,36.04651162790697,1646,58.785714285714285,,938,ativik%23qkw
e1d9c7f8-29c3-48d7-a706-1c87f5aee3c4,/Game/Maps/Bonsai/Bonsai,victory,1813,22,13,9,0,3,5976,20,13,13,4077,2837,16,9.0,2.0,48.0,2.0,16,34,2,86,0,0,2,1,0,11,4,,77.0,1,6,,,,,,0,0,3.0,,1,0,1.5384615384615385,271.6363636363636,185.3181818181818,30.76923076923077,1240,56.36363636363637,,839,ativik%23qkw
0a87b2eb-4b8c-4d04-a1f9-274a0754b3bf,/Game/Maps/Juliett/Juliett,defeat,2273,26,12,14,0,1,7773,28,22,13,5472,4579,16,10.0,4.0,58.0,3.0,18,59,2,74,0,1,1,2,6,7,6,,81.0,1,5,,,,,,0,0,1.0,6.0,1,1,1.2727272727272727,298.96153846153845,210.46153846153845,22.78481012658228,893,34.34615384615385,,804,ativik%23qkw
0eb931e4-c9ad-49ff-a41e-fc11be768e62,/Game/Maps/Infinity/Infinity,defeat,1982,22,9,13,0,3,5993,21,18,7,3661,3341,16,6.0,6.0,58.0,3.0,17,33,0,71,1,2,1,2,4,7,5,,86.0,0,4,,,,,,0,0,2.0,4.0,6,1,1.1666666666666667,272.40909090909093,166.4090909090909,34.0,320,14.545454545454545,,761,ativik%23qkw
de989a6f-9601-42f6-8da0-c8ba2d0eb617,/Game/Maps/Pitt/Pitt,defeat,1182,16,3,13,0,7,2764,8,16,4,1900,2730,6,2.0,4.0,14.0,1.0,6,21,1,48,0,1,2,4,2,0,5,,69.0,0,2,,,,,,0,0,,2.0,0,0,0.5,172.75,118.75,21.428571428571427,-830,-51.875,,286,ativik%23qkw
24876317-03b3-47df-a9a0-99a40e060308,/Game/Maps/Ascent/Ascent,defeat,2360,24,11,13,0,2,6395,23,22,8,3878,4345,9,8.0,6.0,62.0,4.0,11,52,6,57,0,0,2,4,3,6,7,,79.0,0,6,,,,,,0,0,,3.0,1,0,1.0454545454545454,266.4583333333333,161.58333333333334,15.942028985507244,-467,-19.458333333333332,,662,ativik%23qkw
8507cd3e-fb7b-4437-99ea-1673fd8fb5db,/Game/Maps/Triad/Triad,victory,1579,18,13,5,0,1,5499,18,16,10,3882,3600,14,6.0,1.0,30.0,3.0,15,38,1,94,0,0,1,1,0,5,7,,89.0,1,1,,,,,,0,0,,,2,0,1.125,305.5,215.66666666666666,27.77777777777778,282,15.666666666666666,,891,ativik%23qkw
c70c0586-11da-4f71-8150-3b1f08cd3b19,/Game/Maps/Ascent/Ascent,defeat,2625,28,13,15,0,1,9624,37,24,8,5807,4777,22,17.0,6.0,57.0,4.0,22,49,1,77,1,1,2,1,6,8,0,,82.0,0,8,,,,,,0,0,,6.0,0,1,1.5416666666666667,343.7142857142857,207.39285714285714,30.555555555555557,1030,36.785714285714285,,855,ativik%23qkw
43e22a2f-94a9-4ee2-827f-1458030cc774,/Game/Maps/Duality/Duality,defeat,1324,16,3,13,0,4,3996,14,18,3,2711,2857,12,4.0,2.0,31.0,2.0,13,14,1,69,0,0,2,1,3,0,1,,62.0,0,3,,,,,,0,0,,2.0,1,0,0.7777777777777778,249.75,169.4375,46.42857142857143,-146,-9.125,,427,ativik%23qkw
0df8640e-5c15-4d01-a27b-83afb1009c37,/Game/Maps/Bonsai/Bonsai,victory,1655,18,13,5,0,1,7433,26,15,9,5173,2700,18,8.0,5.0,40.0,3.0,18,51,7,112,0,0,3,1,0,6,6,,89.0,0,4,,,,,,0,0,1.0,,4,0,1.7333333333333334,412.94444444444446,287.3888888888889,23.684210526315788,2473,137.38888888888889,,993,ativik%23qkw
897eccc8-0471-4da3-ae54-bab1cabe3434,/Game/Maps/Ascent/Ascent,victory,2031,21,13,8,0,1,7461,29,16,4,4713,3189,16,9.0,5.0,50.0,4.0,18,53,2,96,0,0,2,2,3,9,6,,90.0,0,7,,,,,,0,0,,3.0,2,1,1.8125,355.2857142857143,224.42857142857142,24.65753424657534,1524,72.57142857142857,,983,ativik%23qkw
45a7806b-c2ae-4d61-86c8-d4fa985b0672,/Game/Maps/Juliett/Juliett,victory,2098,23,13,10,0,4,5350,17,18,10,3679,3291,12,10.0,5.0,62.0,3.0,14,44,4,73,1,0,3,1,1,8,4,,83.0,1,4,,,,,,0,0,,1.0,2,0,0.9444444444444444,232.6086956521739,159.95652173913044,22.58064516129032,388,16.869565217391305,,770,ativik%23qkw
9a30bd78-972a-4ba8-a5dd-ede33d438019,/Game/Maps/Juliett/Juliett,victory,1791,21,13,8,0,5,4279,16,12,8,2987,2424,12,6.0,3.0,55.0,2.0,12,36,0,71,0,1,1,2,3,11,2,,76.0,2,3,,,,,,0,0,,3.0,3,1,1.3333333333333333,203.76190476190476,142.23809523809524,25.0,563,26.80952380952381,,693,ativik%23qkw
097f939e-d0c3-45d3-976a-3ec8d3352ccc,/Game/Maps/Infinity/Infinity,defeat,2153,23,10,13,0,8,4310,15,19,6,3056,3593,12,8.0,6.0,62.0,3.0,13,28,1,55,1,0,0,2,2,7,5,,65.0,0,3,,,,,,0,0,,2.0,6,1,0.7894736842105263,187.3913043478261,132.8695652173913,30.952380952380953,-537,-23.347826086956523,,386,ativik%23qkw
80f7eb0d-2491-45bd-95f9-db8e43d76911,/Game/Maps/Triad/Triad,victory,2371,24,13,11,0,2,7558,28,20,7,4705,3825,17,12.0,7.0,63.0,4.0,18,47,3,78,0,0,3,1,3,8,6,,75.0,0,5,,,,,,1,0,1.0,3.0,3,0,1.4,314.9166666666667,196.04166666666666,26.47058823529412,880,36.666666666666664,,795,ativik%23qkw
c431f09e-5b71-41c2-93a6-f9472703c94f,/Game/Maps/Duality/Duality,victory,1572,18,13,5,0,2,5357,20,10,12,3147,1982,11,7.0,7.0,38.0,1.0,11,29,3,78,0,0,2,2,3,9,2,,83.0,2,5,,,,,,0,0,,3.0,0,0,2.0,297.6111111111111,174.83333333333334,25.581395348837212,1165,64.72222222222223,,916,ativik%23qkw
efe911b7-3f61-4639-9541-859ee1a3b30c,/Game/Maps/Bonsai/Bonsai,victory,1193,13,9,4,0,1,3855,16,8,4,2607,1448,11,6.0,4.0,29.0,2.0,11,18,5,81,1,0,0,0,1,7,1,,85.0,0,3,,,,,,0,0,2.0,1.0,5,1,2.0,296.53846153846155,200.53846153846155,32.35294117647059,1159,89.15384615384616,,944,ativik%23qkw
e9e7945e-fa4e-4fec-ba6c-66af79cd74c0,/Game/Maps/Pitt/Pitt,victory,2083,23,13,10,0,1,8011,29,22,4,5501,4419,21,11.0,4.0,38.0,5.0,22,55,2,82,1,0,6,0,4,6,7,,91.0,0,5,,,,,,0,0,,1.0,3,1,1.3181818181818181,348.30434782608694,239.17391304347825,27.848101265822784,1082,47.04347826086956,,954,ativik%23qkw
fbd163d6-1aca-49b5-8363-dfb3c65ff5a1,/Game/Maps/Duality/Duality,victory,1616,17,13,4,0,3,4208,15,11,9,3071,2624,11,7.0,11.0,49.0,2.0,11,33,2,83,0,0,1,0,0,8,4,,88.0,1,2,,,,,,0,1,,,3,0,1.3636363636363635,247.52941176470588,180.64705882352942,23.91304347826087,447,26.294117647058822,,849,ativik%23qkw
afc0049f-030c-4063-9a70-89873768f3f5,/Game/Maps/Triad/Triad,victory,1864,22,13,9,0,1,7077,25,17,13,4400,3228,16,10.0,0.0,44.0,3.0,16,45,1,83,0,1,4,1,1,8,4,,77.0,0,5,,,,,,0,0,,1.0,4,0,1.4705882352941178,321.6818181818182,200.0,25.806451612903224,1172,53.27272727272727,,874,ativik%23qkw
b34412a0-c45d-4619-b8d9-a6cd3e807fdd,/Game/Maps/Bonsai/Bonsai,defeat,2217,23,10,13,0,7,3646,12,17,14,2431,3467,8,8.0,10.0,59.0,2.0,8,28,1,45,0,0,2,2,1,8,7,,83.0,3,5,,,,,,0,0,1.0,1.0,2,1,0.7058823529411765,158.52173913043478,105.69565217391305,21.62162162162162,-1036,-45.04347826086956,,463,ativik%23qkw
fb502986-409e-4dc4-a429-520d48627b7a,/Game/Maps/Infinity/Infinity,victory,2012,22,13,9,0,1,7536,26,19,6,4833,3580,18,10.0,5.0,58.0,3.0,22,45,1,91,2,1,4,4,2,6,7,,91.0,1,4,,,,,,0,0,1.0,2.0,0,0,1.368421052631579,342.54545454545456,219.6818181818182,32.35294117647059,1253,56.95454545454545,,970,ativik%23qkw
951baaab-e4e4-47d7-9dcd-63db5aac9c99,/Game/Maps/Ascent/Ascent,victory,1731,19,13,6,0,1,6668,25,16,6,4228,3682,13,12.0,3.0,46.0,3.0,13,58,4,79,0,1,2,1,2,6,4,,79.0,2,2,,,,,,0,0,,3.0,2,0,1.5625,350.94736842105266,222.52631578947367,17.333333333333336,546,28.736842105263158,,868,ativik%23qkw
5759e8f9-3ef7-44c0-8bf3-9caaaf6f6d61,/Game/Maps/Pitt/Pitt,defeat,3268,32,15,17,0,3,8297,25,25,8,5491,4618,16,8.0,15.0,37.0,4.0,16,72,6,55,0,0,1,2,0,7,11,,75.0,1,10,,,,,,0,0,,,12,0,1.0,259.28125,171.59375,17.02127659574468,873,27.28125,,726,ativik%23qkw
93672056-8383-44b8-a780-04fd7bae9d34,/Game/Maps/Bonsai/Bonsai,victory,1728,21,13,8,0,4,4678,17,17,11,2962,3345,8,7.0,2.0,53.0,3.0,8,47,4,58,0,1,1,4,0,7,7,,76.0,2,3,,,,,,0,0,1.0,,3,0,1.0,222.76190476190476,141.04761904761904,13.559322033898304,-383,-18.238095238095237,,642,ativik%23qkw
7c49fc8f-401b-4671-9de3-68f0d62d5673,/Game/Maps/Triad/Triad,defeat,2197,23,10,13,0,9,4077,12,20,8,2393,3441,10,6.0,12.0,23.0,3.0,18,72,4,41,0,0,6,4,0,3,5,,57.0,1,3,,,,,,0,0,,,0,0,0.6,177.2608695652174,104.04347826086956,19.148936170212767,-1048,-45.56521739130435,,278,ativik%23qkw
307b0fae-fe5e-49d3-8d7b-1de2d33ca552,/Game/Maps/Ascent/Ascent,victory,1833,21,13,8,0,6,4422,17,16,12,3011,3127,9,4.0,1.0,60.0,2.0,9,38,4,57,0,0,1,2,3,7,3,,86.0,2,1,,,,,,0,3,,3.0,4,0,1.0625,210.57142857142858,143.38095238095238,17.647058823529413,-116,-5.523809523809524,,721,ativik%23qkw
91aced04-c204-49c0-933f-cbaac0f7f1ca,/Game/Maps/Juliett/Juliett,victory,1505,19,13,6,0,2,5863,19,14,14,4157,2633,16,9.0,2.0,47.0,3.0,19,34,3,101,1,1,3,1,1,8,6,,95.0,1,3,,,,,,0,0,,1.0,0,0,1.3571428571428572,308.57894736842104,218.78947368421052,33.92857142857143,1524,80.21052631578948,,973,ativik%23qkw
9464ec43-9842-45a6-ba44-7884cb9ef672,/Game/Maps/Duality/Duality,victory,2262,24,13,11,0,7,4255,14,19,9,2955,4216,7,9.0,6.0,65.0,3.0,8,52,5,46,0,0,1,4,1,8,3,,71.0,1,4,,,,,,0,0,,1.0,0,1,0.7368421052631579,177.29166666666666,123.125,12.307692307692308,-1261,-52.541666666666664,,417,ativik%23qkw
fd45ba2b-9284-48f3-9c82-bc3514c5a7f2,/Game/Maps/Infinity/Infinity,victory,2184,24,13,11,0,3,5860,21,22,11,3945,4466,15,9.0,6.0,55.0,4.0,15,38,3,59,2,2,1,1,5,6,5,,83.0,1,3,,,,,,0,1,1.0,4.0,8,1,0.9545454545454546,244.16666666666666,164.375,26.785714285714285,-521,-21.708333333333332,,694,ativik%23qkw
a4da9911-f7dc-4a56-b7a2-c1d78500c372,/Game/Maps/Juliett/Juliett,defeat,1823,20,7,13,0,2,6498,22,18,6,4232,3067,13,7.0,1.0,43.0,3.0,15,53,4,82,1,1,3,1,1,5,3,,80.0,0,3,,,,,,0,0,,1.0,6,0,1.2222222222222223,324.9,211.6,20.833333333333336,1165,58.25,,794,ativik%23qkw
b3ed33b9-a185-4050-bbce-eb66e950ced9,/Game/Maps/Infinity/Infinity,defeat,2267,24,11,13,0,2,7091,25,19,6,4679,3813,16,8.0,4.0,65.0,3.0,16,50,4,80,0,0,1,3,2,8,5,,71.0,1,4,,,,,,0,0,,2.0,5,0,1.3157894736842106,295.4583333333333,194.95833333333334,22.857142857142858,866,36.083333333333336,,716,ativik%23qkw
8cb2a992-b272-4c35-9ce4-bb8880f340e2,/Game/Maps/Juliett/Juliett,victory,1784,19,13,6,0,2,6112,23,13,3,4284,2820,15,12.0,4.0,53.0,3.0,17,46,0,119,0,0,0,1,0,9,3,,89.0,1,3,,,,,,0,0,1.0,,1,1,1.7692307692307692,321.6842105263158,225.47368421052633,26.984126984126984,1464,77.05263157894737,,976,ativik%23qkw
089ec0de-bbb8-431a-ad1e-cfca84b54a39,/Game/Maps/Ascent/Ascent,victory,1178,13,8,5,0,6,2715,11,10,3,1650,1967,6,4.0,2.0,28.0,2.0,8,19,0,50,0,0,1,1,2,5,6,,92.0,1,3,,,,,,0,0,,2.0,1,0,1.1,208.84615384615384,126.92307692307692,29.629629629629626,-317,-24.384615384615383,,700,ativik%23qkw
207d503c-a426-40ec-bb24-6644b05ef913,/Game/Maps/Bonsai/Bonsai,victory,1761,21,13,8,0,1,7997,31,14,9,5010,3243,14,11.0,6.0,58.0,4.0,16,72,3,98,0,1,3,0,2,11,4,,86.0,0,3,,,,,,0,0,2.0,2.0,4,3,2.2142857142857144,380.8095238095238,238.57142857142858,17.582417582417584,1767,84.14285714285714,,972,ativik%23qkw
27926852-2da4-412b-abeb-33dc654c8c0f,/Game/Maps/Triad/Triad,victory,1788,22,13,9,0,1,7173,25,17,18,4943,3332,17,8.0,7.0,56.0,3.0,18,54,3,88,0,0,0,1,2,8,7,,95.0,0,4,,,,,,0,1,,2.0,2,2,1.4705882352941178,326.04545454545456,224.6818181818182,24.0,1611,73.22727272727273,,980,ativik%23qkw
6f3022ed-8f71-4c97-a94f-0714237948a2,/Game/Maps/Juliett/Juliett,victory,2267,24,13,11,0,2,7399,24,23,9,5011,4940,18,12.0,6.0,60.0,4.0,18,60,4,82,0,0,1,0,3,5,6,,75.0,0,7,,,,,,0,0,,3.0,0,0,1.0434782608695652,308.2916666666667,208.79166666666666,21.951219512195124,71,2.9583333333333335,,732,ativik%23qkw
7375842b-16f3-4bad-94bf-01745fd91181,/Game/Maps/Triad/Triad,victory,1723,21,13,8,0,2,4973,17,15,9,3614,3091,13,6.0,1.0,46.0,2.0,16,35,2,95,0,2,1,2,0,8,4,,86.0,2,5,,,,,,0,1,,,2,0,1.1333333333333333,236.8095238095238,172.0952380952381,30.18867924528302,523,24.904761904761905,,819,ativik%23qkw
24a282ff-f469-462f-905b-d2b46e2453e5,/Game/Maps/Infinity/Infinity,defeat,1503,19,6,13,0,5,4951,18,17,6,3576,3370,17,6.0,6.0,31.0,3.0,17,25,0,81,0,0,2,0,1,5,4,,74.0,1,3,,,,,,0,0,1.0,1.0,3,1,1.0588235294117647,260.57894736842104,188.21052631578948,40.476190476190474,206,10.842105263157896,,608,ativik%23qkw
45d7e92c-5b1f-44ad-9fc6-61a4e78d14dc,/Game/Maps/Pitt/Pitt,defeat,1265,12,2,10,0,3,3578,12,11,1,2087,2168,7,13.0,3.0,5.0,2.0,7,18,1,65,0,0,2,0,3,1,1,,58.0,0,1,,,,,,0,0,1.0,3.0,0,1,1.0909090909090908,298.1666666666667,173.91666666666666,26.923076923076923,-81,-6.75,,460,ativik%23qkw
d7bc2e5c-eedd-44aa-80f2-40808ec23b67,/Game/Maps/Infinity/Infinity,victory,1565,19,13,6,0,4,4783,21,13,7,3099,2510,12,6.0,3.0,37.0,2.0,13,35,0,83,0,2,0,1,0,8,3,,89.0,0,4,,,,,,0,0,,1.0,3,0,1.6153846153846154,251.73684210526315,163.10526315789474,27.083333333333332,589,31.0,,867,ativik%23qkw
610a9d75-e11b-4856-8f1e-1d5ba49430f3,/Game/Maps/Juliett/Juliett,victory,2126,26,14,12,0,2,6988,23,22,13,4709,4172,17,8.0,5.0,59.0,3.0,21,47,1,71,1,0,2,1,3,7,8,,77.0,2,10,,,,,,0,0,,2.0,3,0,1.0454545454545454,268.7692307692308,181.1153846153846,30.434782608695656,537,20.653846153846153,,759,ativik%23qkw
46ae5861-c297-4c32-87f8-8fa432b51055,/Game/Maps/Ascent/Ascent,victory,2193,24,13,11,0,3,6051,23,25,12,3962,4602,15,7.0,3.0,53.0,4.0,18,39,4,61,0,2,2,4,1,3,7,,75.0,0,7,,,,,,0,0,,1.0,3,0,0.92,252.125,165.08333333333334,29.508196721311474,-640,-26.666666666666668,,624,ativik%23qkw
26c587db-49c1-4cba-b9b9-266f810cfbe5,/Game/Maps/Bonsai/Bonsai,victory,1669,20,13,7,0,1,7727,26,15,13,4836,3225,18,9.0,3.0,44.0,3.0,18,50,4,98,0,0,3,3,0,8,4,,85.0,1,4,,,,,,1,1,1.0,,2,0,1.7333333333333334,386.35,241.8,25.0,1611,80.55,,964,ativik%23qkw
6bfaafbf-870e-4164-9af3-dc7bc6225e32,/Game/Maps/Pitt/Pitt,defeat,1885,20,7,13,0,4,3780,15,14,1,2507,2831,7,12.0,7.0,24.0,3.0,7,19,3,51,0,0,3,3,2,6,3,,60.0,1,5,,,,,,0,0,,2.0,0,0,1.0714285714285714,189.0,125.35,24.137931034482758,-324,-16.2,,337,ativik%23qkw
d646d97e-9396-4578-a851-9e3e92033097,/Game/Maps/Duality/Duality,tied,2718,30,15,15,0,4,7678,26,29,17,4758,5349,11,9.0,4.0,70.0,5.0,13,72,4,55,0,1,3,5,3,6,14,,87.0,0,9,,,,,,0,0,1.0,2.0,5,0,0.896551724137931,255.93333333333334,158.6,14.606741573033707,-591,-19.7,,731,ativik%23qkw
7fc882cd-11b0-4a7b-9ac2-83b49f5bd1e1,/Game/Maps/Juliett/Juliett,defeat,1988,23,10,13,0,4,5279,16,17,9,3600,3071,7,7.0,1.0,51.0,3.0,8,64,1,69,2,0,2,1,4,9,2,,65.0,2,5,,,,,,0,1,1.0,4.0,8,0,0.9411764705882353,229.52173913043478,156.52173913043478,10.95890410958904,529,23.0,,549,ativik%23qkw
f9661133-d0ad-4c3e-ad1d-db2a50370444,/Game/Maps/Duality/Duality,defeat,2246,24,11,13,0,1,8199,29,21,12,5313,3768,20,10.0,7.0,64.0,4.0,24,52,3,87,1,0,3,1,6,7,5,,92.0,0,5,,,,,,0,0,,6.0,4,0,1.380952380952381,341.625,221.375,30.37974683544304,1545,64.375,,916,ativik%23qkw
f91ee933-7adb-4a82-8936-460cd2130ac6,/Game/Maps/Ascent/Ascent,victory,1775,22,13,9,0,6,4640,15,17,14,3179,3290,13,6.0,3.0,43.0,2.0,15,23,3,53,1,0,3,0,2,7,4,,77.0,1,5,,,,,,0,1,,2.0,5,1,0.8823529411764706,210.9090909090909,144.5,36.58536585365854,-111,-5.045454545454546,,655,ativik%23qkw
9d5e23ee-bfc4-4640-a335-406459eefe40,/Game/Maps/Duality/Duality,victory,1797,19,13,6,0,1,5967,20,13,10,3776,2509,15,6.0,3.0,53.0,3.0,16,35,5,83,0,1,0,0,1,9,4,,74.0,1,4,,,,,,0,1,,1.0,5,2,1.5384615384615385,314.05263157894734,198.73684210526315,28.57142857142857,1267,66.6842105263158,,846,ativik%23qkw
09dde101-4a00-4f56-8290-19006c6a5105,/Game/Maps/Ascent/Ascent,victory,2919,28,15,13,0,2,7893,29,23,10,5189,4997,20,10.0,6.0,78.0,4.0,23,54,2,77,0,0,5,1,3,9,4,,82.0,1,10,,,,,,0,0,3.0,3.0,5,2,1.2608695652173914,281.89285714285717,185.32142857142858,29.11392405063291,192,6.857142857142857,,784,ativik%23qkw
003d9974-d1ed-46ce-9a2a-d6a6d8731113,/Game/Maps/Infinity/Infinity,defeat,1167,15,2,13,0,3,4024,13,15,1,2469,2686,11,6.0,2.0,25.0,2.0,12,14,3,70,0,0,4,3,1,2,5,,60.0,0,2,,,,,,0,0,,1.0,0,0,0.8666666666666667,268.26666666666665,164.6,41.37931034482759,-217,-14.466666666666667,,425,ativik%23qkw
cc1283c0-3cc0-46d3-aa83-90313256529c,/Game/Maps/Bonsai/Bonsai,victory,1969,23,13,10,0,7,4541,16,15,3,2968,2630,5,20.0,8.0,7.0,2.0,5,26,1,60,0,0,5,2,2,8,3,,87.0,0,5,,,,,,0,0,,3.0,1,0,1.0666666666666667,197.43478260869566,129.04347826086956,15.625,338,14.695652173913043,,733,ativik%23qkw
369357ef-7c3f-4a55-933e-5ab46b8ffea8,/Game/Maps/Duality/Duality,defeat,1512,19,6,13,0,8,3326,11,19,6,2549,3418,8,5.0,3.0,46.0,2.0,11,30,0,52,0,0,0,1,5,2,2,,68.0,1,4,,,,,,0,0,,5.0,0,0,0.5789473684210527,175.05263157894737,134.1578947368421,26.82926829268293,-869,-45.73684210526316,,308,ativik%23qkw
cd3c7324-ecaf-44a6-ae6e-2be05bf88d18,/Game/Maps/Triad/Triad,victory,1591,19,13,6,0,4,4731,18,16,7,3362,3077,11,5.0,4.0,38.0,3.0,12,34,3,71,0,2,1,2,3,6,3,,89.0,0,5,,,,,,0,0,,3.0,2,0,1.125,249.0,176.94736842105263,24.489795918367346,285,15.0,,838,ativik%23qkw
146d9db7-28ef-4cff-9d7b-f75cfd077d90,/Game/Maps/Ascent/Ascent,defeat,2009,24,11,13,0,1,8446,30,18,18,5650,3614,20,8.0,7.0,53.0,4.0,22,51,3,120,0,0,3,3,4,10,6,,88.0,0,6,,,,,,0,0,2.0,4.0,5,1,1.6666666666666667,351.9166666666667,235.41666666666666,28.947368421052634,2036,84.83333333333333,,920,ativik%23qkw
33c17111-d701-409f-a495-19d2579f260f,/Game/Maps/Infinity/Infinity,defeat,1525,17,4,13,0,3,4236,14,17,5,2677,3248,11,6.0,3.0,42.0,2.0,13,23,2,66,1,1,3,0,2,2,1,,59.0,0,4,,,,,,0,0,1.0,2.0,4,0,0.8235294117647058,249.1764705882353,157.47058823529412,34.21052631578947,-571,-33.588235294117645,,372,ativik%23qkw
51bbce44-f59b-4324-8c8d-bca2bd49d87a,/Game/Maps/Pitt/Pitt,defeat,2964,28,13,15,0,3,6266,18,23,13,4591,4264,8,4.0,9.0,61.0,2.0,12,66,9,57,1,0,2,1,4,7,7,,82.0,1,6,,,,,,0,0,1.0,3.0,0,1,0.782608695652174,223.78571428571428,163.96428571428572,13.793103448275861,327,11.678571428571429,,704,ativik%23qkw
ebf11211-69b4-47d7-a052-300a8856e61d,/Game/Maps/Juliett/Juliett,defeat,1795,20,7,13,0,8,3493,11,18,7,2399,3152,8,7.0,4.0,58.0,2.0,9,30,0,54,0,1,1,1,1,4,4,,70.0,0,6,,,,,,0,0,,1.0,5,0,0.6111111111111112,174.65,119.95,23.076923076923077,-753,-37.65,,345,ativik%23qkw
f24ce4d7-7018-4d18-ab5f-1d9442d2578e,/Game/Maps/Bonsai/Bonsai,victory,2192,24,13,11,0,1,8141,30,18,5,5587,3966,18,11.0,5.0,60.0,3.0,19,61,8,96,0,0,3,2,4,9,3,,79.0,1,6,,,,,,0,0,1.0,4.0,1,2,1.6666666666666667,339.2083333333333,232.79166666666666,21.59090909090909,1621,67.54166666666667,,879,ativik%23qkw
273995e4-b3df-4bb8-89e2-4dae8b5088e1,/Game/Maps/Pitt/Pitt,victory,3039,30,16,14,0,8,6160,21,21,14,3954,4036,13,38.0,5.0,37.0,3.0,13,42,3,43,0,0,2,3,4,9,6,,80.0,0,5,,,,,,0,0,1.0,5.0,2,1,1.0,205.33333333333334,131.8,22.413793103448278,-82,-2.7333333333333334,,644,ativik%23qkw
b654d854-3017-458d-8221-043414cc6248,/Game/Maps/Infinity/Infinity,defeat,1422,16,3,13,0,1,6051,20,16,4,3917,3139,12,10.0,1.0,44.0,2.0,14,38,3,91,0,0,1,2,5,2,1,,75.0,0,3,,,,,,0,0,,5.0,0,0,1.25,378.1875,244.8125,25.454545454545453,778,48.625,,711,ativik%23qkw
8edbe518-a632-4fca-91f9-4a71303be5d3,/Game/Maps/Juliett/Juliett,defeat,1759,23,10,13,0,4,5641,19,20,7,3668,3765,13,13.0,4.0,42.0,3.0,16,41,1,62,0,1,2,2,3,6,6,,87.0,3,6,,,,,,0,0,,3.0,3,0,0.95,245.2608695652174,159.47826086956522,27.586206896551722,-97,-4.217391304347826,,713,ativik%23qkw
d4dd750a-6ad7-4aea-a89d-95d46704fdcd,/Game/Maps/Bonsai/Bonsai,victory,2427,28,15,13,0,7,5241,17,30,12,3374,5189,11,10.0,2.0,67.0,4.0,12,35,8,37,1,0,7,3,1,2,13,,86.0,1,6,,,,,,0,0,,1.0,2,0,0.5666666666666667,187.17857142857142,120.5,21.818181818181817,-1815,-64.82142857142857,,549,ativik%23qkw
ac35ddd5-70f8-4ebe-b566-66f0d829e16d,/Game/Maps/Pitt/Pitt,victory,1846,21,13,8,0,5,3759,13,11,11,2549,2430,7,4.0,4.0,19.0,1.0,7,38,1,62,0,0,0,0,2,10,2,,76.0,1,5,,,,,,0,0,,2.0,5,2,1.1818181818181819,179.0,121.38095238095238,15.217391304347828,119,5.666666666666667,,613,ativik%23qkw
d14ecfa8-55b9-4118-aeb1-0cab90fb8f33,/Game/Maps/Duality/Duality,defeat,1798,23,10,13,0,1,7918,26,20,7,5232,4174,21,11.0,4.0,43.0,3.0,21,53,7,96,0,2,3,3,4,6,5,,87.0,1,6,,,,,,0,1,,4.0,0,0,1.3,344.2608695652174,227.47826086956522,25.925925925925924,1058,46.0,,874,ativik%23qkw
4fd14acf-e01b-4576-bd38-90ee8ad21572,/Game/Maps/Juliett/Juliett,defeat,2101,23,10,13,0,1,7526,25,19,6,4532,3584,15,10.0,6.0,55.0,3.0,17,61,5,79,1,0,4,0,1,7,4,,74.0,1,5,,,,,,0,0,,1.0,0,0,1.3157894736842106,327.2173913043478,197.04347826086956,20.481927710843372,948,41.21739130434783,,757,ativik%23qkw
d6f1f29c-f3ef-4f2d-a1f3-c283b033dc7d,/Game/Maps/Infinity/Infinity,victory,2148,23,13,10,0,3,5878,22,17,8,4025,3335,18,9.0,6.0,62.0,3.0,19,28,5,71,0,2,1,1,2,9,8,,87.0,2,4,,,,,,0,0,,2.0,5,0,1.2941176470588236,255.56521739130434,175.0,36.53846153846153,690,30.0,,849,ativik%23qkw
5177aa97-1799-47fe-b7c2-9aa1048e4110,/Game/Maps/Triad/Triad,victory,1796,22,13,9,0,5,5442,18,18,14,3293,3474,12,7.0,2.0,53.0,3.0,12,43,2,62,0,0,1,1,0,7,6,,86.0,0,8,,,,,,0,0,,,2,2,1.0,247.36363636363637,149.6818181818182,21.052631578947366,-181,-8.227272727272727,,775,ativik%23qkw
